1,1,0+1i,0+1i,here: ,1
1,2,1+0i,0+1i,here: ,1
1,3,1+1i,0+1i,here: ,1
1,4,0+2i,0+1i,here: ,1
1,5,2+0i,0+1i,here: ,1
1,6,1+2i,0+1i,here: ,1
1,7,2+1i,0+1i,here: ,1
1,8,2+2i,0+1i,here: ,1
1,9,0+3i,0+1i,here: ,1
1,10,3+0i,0+1i,here: ,1
1,11,1+3i,0+1i,here: ,1
1,12,3+1i,0+1i,here: ,1
1,13,2+3i,0+1i,here: ,1
1,14,3+2i,0+1i,here: ,1
1,15,0+4i,0+1i,here: ,1
1,16,4+0i,0+1i,here: ,1
1,17,1+4i,0+1i,here: ,1
1,18,4+1i,0+1i,here: ,1
1,19,3+3i,0+1i,here: ,1
1,20,2+4i,0+1i,here: ,1
1,21,4+2i,0+1i,here: ,1
1,22,0+5i,0+1i,here: ,1
1,23,3+4i,0+1i,here: ,1
1,24,4+3i,0+1i,here: ,1
1,25,5+0i,0+1i,here: ,1
1,26,1+5i,0+1i,here: ,1
1,27,5+1i,0+1i,here: ,1
1,28,2+5i,0+1i,here: ,1
1,29,5+2i,0+1i,here: ,1
1,30,4+4i,0+1i,here: ,1
1,31,3+5i,0+1i,here: ,1
1,32,5+3i,0+1i,here: ,1
1,33,0+6i,0+1i,here: ,1
1,34,6+0i,0+1i,here: ,1
1,35,1+6i,0+1i,here: ,1
1,36,6+1i,0+1i,here: ,1
1,37,2+6i,0+1i,here: ,1
1,38,6+2i,0+1i,here: ,1
1,39,4+5i,0+1i,here: ,1
1,40,5+4i,0+1i,here: ,1
1,41,3+6i,0+1i,here: ,1
1,42,6+3i,0+1i,here: ,1
1,43,0+7i,0+1i,here: ,1
1,44,7+0i,0+1i,here: ,1
1,45,1+7i,0+1i,here: ,1
1,46,5+5i,0+1i,here: ,1
1,47,7+1i,0+1i,here: ,1
1,48,4+6i,0+1i,here: ,1
1,49,6+4i,0+1i,here: ,1
1,50,2+7i,0+1i,here: ,1
1,51,7+2i,0+1i,here: ,1
1,52,3+7i,0+1i,here: ,1
1,53,7+3i,0+1i,here: ,1
1,54,5+6i,0+1i,here: ,1
1,55,6+5i,0+1i,here: ,1
1,56,0+8i,0+1i,here: ,1
1,57,8+0i,0+1i,here: ,1
1,58,1+8i,0+1i,here: ,1
1,59,4+7i,0+1i,here: ,1
1,60,7+4i,0+1i,here: ,1
1,61,8+1i,0+1i,here: ,1
1,62,2+8i,0+1i,here: ,1
1,63,8+2i,0+1i,here: ,1
1,64,6+6i,0+1i,here: ,1
1,65,3+8i,0+1i,here: ,1
1,66,8+3i,0+1i,here: ,1
1,67,5+7i,0+1i,here: ,1
1,68,7+5i,0+1i,here: ,1
1,69,4+8i,0+1i,here: ,1
1,70,8+4i,0+1i,here: ,1
1,71,0+9i,0+1i,here: ,1
1,72,9+0i,0+1i,here: ,1
1,73,1+9i,0+1i,here: ,1
1,74,9+1i,0+1i,here: ,1
1,75,2+9i,0+1i,here: ,1
1,76,6+7i,0+1i,here: ,1
1,77,7+6i,0+1i,here: ,1
1,78,9+2i,0+1i,here: ,1
1,79,5+8i,0+1i,here: ,1
1,80,8+5i,0+1i,here: ,1
1,81,3+9i,0+1i,here: ,1
1,82,9+3i,0+1i,here: ,1
1,83,4+9i,0+1i,here: ,1
1,84,9+4i,0+1i,here: ,1
1,85,7+7i,0+1i,here: ,1
1,86,0+10i,0+1i,here: ,1
1,87,6+8i,0+1i,here: ,1
1,88,8+6i,0+1i,here: ,1
1,89,10+0i,0+1i,here: ,1
1,90,1+10i,0+1i,here: ,1
1,91,10+1i,0+1i,here: ,1
1,92,2+10i,0+1i,here: ,1
1,93,10+2i,0+1i,here: ,1
1,94,5+9i,0+1i,here: ,1
1,95,9+5i,0+1i,here: ,1
1,96,3+10i,0+1i,here: ,1
1,97,10+3i,0+1i,here: ,1
1,98,7+8i,0+1i,here: ,1
1,99,8+7i,0+1i,here: ,1
1,100,4+10i,0+1i,here: ,1
1,101,10+4i,0+1i,here: ,1
2,2,1+0i,1+0i,here: ,1
2,3,1+1i,1+0i,here: ,1
2,4,0+2i,1+0i,here: ,1
2,5,2+0i,1+0i,here: ,1
2,6,1+2i,1+0i,here: ,1
2,7,2+1i,1+0i,here: ,1
2,8,2+2i,1+0i,here: ,1
2,9,0+3i,1+0i,here: ,1
2,10,3+0i,1+0i,here: ,1
2,11,1+3i,1+0i,here: ,1
2,12,3+1i,1+0i,here: ,1
2,13,2+3i,1+0i,here: ,1
2,14,3+2i,1+0i,here: ,1
2,15,0+4i,1+0i,here: ,1
2,16,4+0i,1+0i,here: ,1
2,17,1+4i,1+0i,here: ,1
2,18,4+1i,1+0i,here: ,1
2,19,3+3i,1+0i,here: ,1
2,20,2+4i,1+0i,here: ,1
2,21,4+2i,1+0i,here: ,1
2,22,0+5i,1+0i,here: ,1
2,23,3+4i,1+0i,here: ,1
2,24,4+3i,1+0i,here: ,1
2,25,5+0i,1+0i,here: ,1
2,26,1+5i,1+0i,here: ,1
2,27,5+1i,1+0i,here: ,1
2,28,2+5i,1+0i,here: ,1
2,29,5+2i,1+0i,here: ,1
2,30,4+4i,1+0i,here: ,1
2,31,3+5i,1+0i,here: ,1
2,32,5+3i,1+0i,here: ,1
2,33,0+6i,1+0i,here: ,1
2,34,6+0i,1+0i,here: ,1
2,35,1+6i,1+0i,here: ,1
2,36,6+1i,1+0i,here: ,1
2,37,2+6i,1+0i,here: ,1
2,38,6+2i,1+0i,here: ,1
2,39,4+5i,1+0i,here: ,1
2,40,5+4i,1+0i,here: ,1
2,41,3+6i,1+0i,here: ,1
2,42,6+3i,1+0i,here: ,1
2,43,0+7i,1+0i,here: ,1
2,44,7+0i,1+0i,here: ,1
2,45,1+7i,1+0i,here: ,1
2,46,5+5i,1+0i,here: ,1
2,47,7+1i,1+0i,here: ,1
2,48,4+6i,1+0i,here: ,1
2,49,6+4i,1+0i,here: ,1
2,50,2+7i,1+0i,here: ,1
2,51,7+2i,1+0i,here: ,1
2,52,3+7i,1+0i,here: ,1
2,53,7+3i,1+0i,here: ,1
2,54,5+6i,1+0i,here: ,1
2,55,6+5i,1+0i,here: ,1
2,56,0+8i,1+0i,here: ,1
2,57,8+0i,1+0i,here: ,1
2,58,1+8i,1+0i,here: ,1
2,59,4+7i,1+0i,here: ,1
2,60,7+4i,1+0i,here: ,1
2,61,8+1i,1+0i,here: ,1
2,62,2+8i,1+0i,here: ,1
2,63,8+2i,1+0i,here: ,1
2,64,6+6i,1+0i,here: ,1
2,65,3+8i,1+0i,here: ,1
2,66,8+3i,1+0i,here: ,1
2,67,5+7i,1+0i,here: ,1
2,68,7+5i,1+0i,here: ,1
2,69,4+8i,1+0i,here: ,1
2,70,8+4i,1+0i,here: ,1
2,71,0+9i,1+0i,here: ,1
2,72,9+0i,1+0i,here: ,1
2,73,1+9i,1+0i,here: ,1
2,74,9+1i,1+0i,here: ,1
2,75,2+9i,1+0i,here: ,1
2,76,6+7i,1+0i,here: ,1
2,77,7+6i,1+0i,here: ,1
2,78,9+2i,1+0i,here: ,1
2,79,5+8i,1+0i,here: ,1
2,80,8+5i,1+0i,here: ,1
2,81,3+9i,1+0i,here: ,1
2,82,9+3i,1+0i,here: ,1
2,83,4+9i,1+0i,here: ,1
2,84,9+4i,1+0i,here: ,1
2,85,7+7i,1+0i,here: ,1
2,86,0+10i,1+0i,here: ,1
2,87,6+8i,1+0i,here: ,1
2,88,8+6i,1+0i,here: ,1
2,89,10+0i,1+0i,here: ,1
2,90,1+10i,1+0i,here: ,1
2,91,10+1i,1+0i,here: ,1
2,92,2+10i,1+0i,here: ,1
2,93,10+2i,1+0i,here: ,1
2,94,5+9i,1+0i,here: ,1
2,95,9+5i,1+0i,here: ,1
2,96,3+10i,1+0i,here: ,1
2,97,10+3i,1+0i,here: ,1
2,98,7+8i,1+0i,here: ,1
2,99,8+7i,1+0i,here: ,1
2,100,4+10i,1+0i,here: ,1
2,101,10+4i,1+0i,here: ,1
3,3,1+1i,1+1i,here: ,1
3,4,0+2i,1+1i,here: ,1
3,5,2+0i,1+1i,here: ,1
3,6,1+2i,1+1i,here: ,2
3,7,2+1i,1+1i,here: ,2
3,8,2+2i,1+1i,here: ,1
3,9,0+3i,1+1i,here: ,2
3,10,3+0i,1+1i,here: ,2
3,11,1+3i,1+1i,here: ,1
3,12,3+1i,1+1i,here: ,1
3,13,2+3i,1+1i,here: ,2
3,14,3+2i,1+1i,here: ,2
3,15,0+4i,1+1i,here: ,1
3,16,4+0i,1+1i,here: ,1
3,17,1+4i,1+1i,here: ,2
3,18,4+1i,1+1i,here: ,2
3,19,3+3i,1+1i,here: ,1
3,20,2+4i,1+1i,here: ,1
3,21,4+2i,1+1i,here: ,1
3,22,0+5i,1+1i,here: ,2
3,23,3+4i,1+1i,here: ,2
3,24,4+3i,1+1i,here: ,2
3,25,5+0i,1+1i,here: ,2
3,26,1+5i,1+1i,here: ,1
3,27,5+1i,1+1i,here: ,1
3,28,2+5i,1+1i,here: ,2
3,29,5+2i,1+1i,here: ,2
3,30,4+4i,1+1i,here: ,1
3,31,3+5i,1+1i,here: ,1
3,32,5+3i,1+1i,here: ,1
3,33,0+6i,1+1i,here: ,1
3,34,6+0i,1+1i,here: ,1
3,35,1+6i,1+1i,here: ,2
3,36,6+1i,1+1i,here: ,2
3,37,2+6i,1+1i,here: ,1
3,38,6+2i,1+1i,here: ,1
3,39,4+5i,1+1i,here: ,2
3,40,5+4i,1+1i,here: ,2
3,41,3+6i,1+1i,here: ,2
3,42,6+3i,1+1i,here: ,2
3,43,0+7i,1+1i,here: ,2
3,44,7+0i,1+1i,here: ,2
3,45,1+7i,1+1i,here: ,1
3,46,5+5i,1+1i,here: ,1
3,47,7+1i,1+1i,here: ,1
3,48,4+6i,1+1i,here: ,1
3,49,6+4i,1+1i,here: ,1
3,50,2+7i,1+1i,here: ,2
3,51,7+2i,1+1i,here: ,2
3,52,3+7i,1+1i,here: ,1
3,53,7+3i,1+1i,here: ,1
3,54,5+6i,1+1i,here: ,2
3,55,6+5i,1+1i,here: ,2
3,56,0+8i,1+1i,here: ,1
3,57,8+0i,1+1i,here: ,1
3,58,1+8i,1+1i,here: ,2
3,59,4+7i,1+1i,here: ,2
3,60,7+4i,1+1i,here: ,2
3,61,8+1i,1+1i,here: ,2
3,62,2+8i,1+1i,here: ,1
3,63,8+2i,1+1i,here: ,1
3,64,6+6i,1+1i,here: ,1
3,65,3+8i,1+1i,here: ,2
3,66,8+3i,1+1i,here: ,2
3,67,5+7i,1+1i,here: ,1
3,68,7+5i,1+1i,here: ,1
3,69,4+8i,1+1i,here: ,1
3,70,8+4i,1+1i,here: ,1
3,71,0+9i,1+1i,here: ,2
3,72,9+0i,1+1i,here: ,2
3,73,1+9i,1+1i,here: ,1
3,74,9+1i,1+1i,here: ,1
3,75,2+9i,1+1i,here: ,2
3,76,6+7i,1+1i,here: ,2
3,77,7+6i,1+1i,here: ,2
3,78,9+2i,1+1i,here: ,2
3,79,5+8i,1+1i,here: ,2
3,80,8+5i,1+1i,here: ,2
3,81,3+9i,1+1i,here: ,1
3,82,9+3i,1+1i,here: ,1
3,83,4+9i,1+1i,here: ,2
3,84,9+4i,1+1i,here: ,2
3,85,7+7i,1+1i,here: ,1
3,86,0+10i,1+1i,here: ,1
3,87,6+8i,1+1i,here: ,1
3,88,8+6i,1+1i,here: ,1
3,89,10+0i,1+1i,here: ,1
3,90,1+10i,1+1i,here: ,2
3,91,10+1i,1+1i,here: ,2
3,92,2+10i,1+1i,here: ,1
3,93,10+2i,1+1i,here: ,1
3,94,5+9i,1+1i,here: ,1
3,95,9+5i,1+1i,here: ,1
3,96,3+10i,1+1i,here: ,2
3,97,10+3i,1+1i,here: ,2
3,98,7+8i,1+1i,here: ,2
3,99,8+7i,1+1i,here: ,2
3,100,4+10i,1+1i,here: ,1
3,101,10+4i,1+1i,here: ,1
4,4,0+2i,0+2i,here: ,1
4,5,2+0i,0+2i,here: ,1
4,6,1+2i,0+2i,here: ,2
4,7,2+1i,0+2i,here: ,2
4,8,2+2i,0+2i,here: ,1
4,9,0+3i,0+2i,here: ,2
4,10,3+0i,0+2i,here: ,2
4,11,1+3i,0+2i,here: ,2
4,12,3+1i,0+2i,here: ,2
4,13,2+3i,0+2i,here: ,2
4,14,3+2i,0+2i,here: ,2
4,15,0+4i,0+2i,here: ,1
